Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Лакінській Є.,Мій Квебек,Українська мова,,,,Нора-Друк,2020.0,9789666880218,"Мандри, туризм"
Корбетт Т.,«Учет прохода»,російська,,,,НІД,2019.0,9789661503013,Менеджмент
"Егорушкина Е.,Недерица С.",Будиночок з води +CD,Українська,,,,Недерица С.С.,2020.0,9789662522020,Виховання дітей
Тібо Вілланова,Гастроноґік Аніме,Українська мова,,,,Наша Ідея,2023.0,9786178109332,Кулінарія
Леонард М.,Гастроноґік,Українська мова,,,,Наша Ідея,2022.0,9786178109202,Кулінарія
Метью Барзун,"Сила ділитися владою. Віддавати, щоб досягнути більшого",Українська мова,,,,Наш формат,2024.0,9786178277710,Бізнес-література
Петр Синегуб,PRO 37 правил і принципів бізнесу. Фундамент корпоративної культури компанії,Українська мова,,,,Наш формат,2024.0,9786178277581,Бізнес-література
Саша Ремінний,"Стартап-кухня. Книжка про ІТ-бізнес, якої мені бракувало",Українська мова,,,,Наш формат,2023.0,9786178277154,Бізнес-література
Тіль Пітер,"Від нуля до одиниці. Нотатки про стартапи, або Як створити майбутнє",Українська мова,,,,Наш формат,2023.0,9786178120900,Бізнес-література
Кокс Д.,Мета. Процес безперервного вдосконалення,Українська мова,,,,Наш формат,2023.0,9786178120634,Бізнес-література
"Мортен Т. Хансен,Джим Коллінз",Величні за власним вибором,Українська мова,,,,Наш формат,2022.0,9786178115609,Бізнес-література
Генрі Форд,Моє життя та робота,Українська мова,,,,Наш формат,2020.0,9789669742551,Біографії та мемуари
Брітні Спірс,Жінка в мені,Українська мова,,,,Наш формат,2024.0,9786178277390,Біографії та мемуари
Арнольд Шварценеґґер,Будь корисним. Сім життєвих правил,Українська мова,,,,Наш формат,2023.0,9786178277376,Біографії та мемуари
Ендрю Карнеґі,Автобіографія. Євангеліє багатства,Українська мова,,,,Наш формат,2023.0,9786178277284,Біографії та мемуари
Роберт Сент-Джон,Мова пророків. Життя Бен-Єгуди та неймовірне відродження івриту,Українська мова,,,,Наш формат,2023.0,9786178277031,Біографії та мемуари
Перрі Метью,"Друзі, коханки і велика халепа",Українська мова,,,,Наш формат,2023.0,9786178120924,Біографії та мемуари
Олеся Ісаюк,Роман Шухевич. Життя легенди,Українська мова,,,,Наш формат,2023.0,9786178120672,Біографії та мемуари
Микола Посівнич,Степан Бандера. Провідник української ідеї,Українська мова,,,,Наш формат,2023.0,9786178120658,Біографії та мемуари
Ерік Ларсон,"Велич і ницість. Історія про Черчилля, його родину та спротив під час Лондонського бліцу",Українська мова,,,,Наш формат,2022.0,9786178115692,Біографії та мемуари
Ґолда Меїр,Моє життя. Ґолда Меїр,Українська мова,,,,Наш формат,2019.0,9786177973491,Біографії та мемуари
Понипаляк А.,Останній командир УПА. Життя і боротьба Василя Кука,Українська мова,,,,Наш формат,2021.0,9786177973156,Біографії та мемуари
Джурек С.,Їж і біжи. Неймовірна історія вегана-ультрамарафонця,Українська мова,,,,Наш формат,2021.0,9786177866434,Біографії та мемуари
Байзелл Ш.,Сповідь книгаря,Українська мова,,,,Наш формат,2020.0,9786177866410,Біографії та мемуари
Яловчак Т.,Підкори свій Еверест. Як поразку перетворити на перемогу,Українська мова,,,,Наш формат,2020.0,9786177866397,Біографії та мемуари
Гайовий М.,Від дірявих кед до мільйонів доларів. Неймовірна історія Слави Медведенка,Українська мова,,,,Наш формат,2020.0,9786177866236,Біографії та мемуари
Маннергейм К. Ґ.,Маннергейм. Спогади. II том,Українська мова,,,,Наш формат,2021.0,9786177863754,Біографії та мемуари
Йенс Андерсен,Цей день і є життям. Біографія Астрід Ліндґрен,Українська мова,,,,Наш формат,2021.0,9786177863655,Біографії та мемуари
Стоун И.,"Ван Гог. Жага до життя"" Ірвінг Стоун",Українська мова,,,,Наш формат,2020.0,9786177863235,Біографії та мемуари
Гілфіґер Т.,"Американський мрійник"" Томмі Гілфіґер, Пітер Ноблер",Українська мова,,,,Наш формат,2021.0,9786177863198,Біографії та мемуари
Маннергейм К. Ґ.,Карл Ґустав Маннергейм. Спогади. Том І,Українська мова,,,,Наш формат,2020.0,9786177730292,Біографії та мемуари
Волтер Айзексон,Леонардо да Вінчі,Українська мова,,,,Наш формат,2020.0,9786177730230,Біографії та мемуари
Ґудвін Д.,Команда суперників. Біографія Лінкольна,Українська мова,,,,Наш формат,2019.0,9786177682898,Біографії та мемуари
Волтер Айзексон,Бенджамін Франклін,Українська мова,,,,Наш формат,2019.0,9786177682300,Біографії та мемуари
Волтер Айзексон,Ейнштейн. Життя і всесвіт генія,Українська мова,,,,Наш формат,2019.0,9786177552832,Біографії та мемуари
К. Грем,Персональне досьє. Історія Washington Post,Українська мова,,,,Наш формат,2019.0,9786177552719,Біографії та мемуари
Дірборн М.,"Гемінґвей"" Мері Дірборн",Українська мова,,,,Наш формат,2021.0,9786177552696,Біографії та мемуари
Фейнман Р.,"Та ви жартуєте, містере Фейнман! Пригоди допитливого дивака",Українська мова,,,,Наш формат,2018.0,9786177552160,Біографії та мемуари
Рокфеллер Д.,Девід Рокфеллер. Мемуари,Українська мова,,,,Наш формат,2019.0,9786177513789,Біографії та мемуари
Олівер Сакс,"Стрімголов. Історія одного життя"" Олівер Сакс",Українська мова,,,,Наш формат,2020.0,9786177279548,Біографії та мемуари
Скоропадський П.,Скоропадський. Спогади 1917-1918 (Український переклад),Українська мова,,,,Наш формат,2021.0,9786177279531,Біографії та мемуари
Ольга Фреймут,Де їсть і з ким спить Фреймут,Українська мова,,,,Наш формат,2015.0,9786177279272,Біографії та мемуари
Сігел Деніел,Секрети мозку. 12 стратегій розвитку дитини,Українська мова,,,,Наш формат,2020.0,9786177863709,Виховання дітей
Стів Сільберман,Що приховує аутизм. Майбутнє нейрорізноманіття,Українська мова,,,,Наш формат,2019.0,9786177863259,Виховання дітей
,Уроки без мороки. Хороші оцінки без зайвих страждань,Українська,,,,Наш формат,2020.0,9786177730810,Виховання дітей
Джулі Літкотт-Гаймс,Як виховати дорослого. Підготовка дитини до успішного життя,Українська мова,,,,Наш формат,2019.0,9786177682829,Виховання дітей
Либер Р.,Як говорити з дітьми про гроші,Українська,,,,Наш формат,2019.0,9786177682645,Виховання дітей
Курсінка М.,Виховання надзвичайної дитини,Українська мова,,,,Наш формат,2019.0,9786177682386,Виховання дітей
,Я!Я!Я! Як перевиховати егоїстичну дитину (або її батьків),Українська мова,,,,Наш формат,2019.0,9786177682041,Виховання дітей
Курсінка М.,"Комплект ""Мамо, я поїв і в шапці"" у футлярі",Українська,,,,Наш формат,2020.0,9786177552917,Виховання дітей
Сігел Деніел,Досить істерик! Комплексний підхід до гармонійного виховання дитини,,,,,Наш формат,2018.0,9786177388677,Виховання дітей
"Тоні Вагнер,Тед Дінтерсміт",Мистецтво навчати,Українська мова,,,,Наш формат,2018.0,9786177279456,Виховання дітей
Джуліанна Майнер,Діти екранів. Як узяти найкорисніше і мінімізувати шкоду в цифрову епоху,Українська мова,,,,Наш формат,2019.0,9786177973170,Дитяча психологія
Джеффрі Бернстейн,"«Мене ніхто не розуміє!» Як впоратися зі стресом у школі, сім'ї і стосунках",Українська мова,,,,Наш формат,2023.0,9786177866908,Дитяча психологія
Медіна.Д,Правила розвитку мозку дитини,Українська мова,,,,Наш формат,2019.0,9786177682867,Дитяча психологія
Ольга Корнюшина,37 буддійських штук. Як пережити бентежні часи,Українська мова,,,,Наш формат,2023.0,9786178120436,"Езотеріка, окультизм"
Ольга Корнюшина,37 буддійських штук. Як пережити бентежні часи,Українська мова,,,,Наш формат,2021.0,9786177973194,"Езотеріка, окультизм"
Чарльз Гоуґ,Одного разу воїн — воїн назавжди. Як повернутися до звичного життя після бойових дій,Українська мова,,,,Наш формат,2024.0,9786178277734,"Емоції, управління стресом"
Таня Пітерсон,"101 спосіб впоратися з тривогами, страхами й панічним атаками",Українська мова,,,,Наш формат,2019.0,9786177973439,"Емоції, управління стресом"
Еліс Амсден,Корейське економічне диво: як Південна Корея стала технологічним гігантом за 30 років,Українська мова,,,,Наш формат,2024.0,9786178277307,Загальна економіка
"Стівен Коен,Бредфорд Делонґ",Американське економічне диво і Александер Гамільтон,Українська мова,,,,Наш формат,2023.0,9786178277055,Загальна економіка
,"Книга ""Чому Азії вдалося (нова обкл.)"" Джо Стадвелл",Українська мова,,,,Наш формат,2022.0,9786178115319,Загальна економіка
Найл Кіштайні,Коротка історія економіки,Українська мова,,,,Наш формат,2022.0,9786178115067,Загальна економіка
,Шлях до рабства,Українська мова,,,,Наш формат,2022.0,9786177863884,Загальна економіка
Ніл Ферґюсон,Глобальний занепад. Як помирають інститути та економіки,Українська мова,,,,Наш формат,2020.0,9786177863334,Загальна економіка
Джон Локк,Два трактати про правління,Українська мова,,,,Наш формат,2020.0,9786177863211,Загальна економіка
Чандран Наїр,"Держава сталого розвитку. Майбутнє урядування, економіки та суспільства"" Чандран Наїр",Українська мова,,,,Наш формат,2020.0,9786177863136,Загальна економіка
Реворт К.,Економіка пончика. Як економісти XXI століття бачать світ,Українська мова,,,,Наш формат,2020.0,9786177730896,Загальна економіка
Фридман Д.,Механізм свободи. Анархія вільного ринку,Українська мова,,,,Наш формат,2020.0,9786177730056,Загальна економіка
Рогофф К.,Циклічна історія фінансових криз,Українська мова,,,,Наш формат,2020.0,9786177682782,Загальна економіка
Конард Э.,Рівні серед нерівних. Як добрі наміри знищують середній клас,Українська мова,,,,Наш формат,2019.0,9786177682126,Загальна економіка
"Голдрат Э.М.,Кокс Д.",Мета. Процес безперервного вдосконалення,Українська мова,,,,Наш формат,2019.0,9786177552924,Загальна економіка
Чанг Ха-Юн,23 прихованих факти про капіталізм,Українська мова,,,,Наш формат,2018.0,9786177552757,Загальна економіка
Левитт С.,Суперфрікономіка,Українська мова,,,,Наш формат,2018.0,9786177552658,Загальна економіка
Робін Шарма,Передові країни. В очікуванні нового «економічного дива,Українська мова,,,,Наш формат,2020.0,9786177552016,Загальна економіка
Рей Рендал,Сучасна теорія грошей,Українська мова,,,,Наш формат,2017.0,9786177513802,Загальна економіка
Чанг Ха-Юн,Економіка. Інструкція з використання,Українська мова,,,,Наш формат,2016.0,9786177279425,Загальна економіка
Джим Коллінз,«Від хорошого до величного (оновл. вид.)»,Українська мова,,,,Наш формат,2022.0,9786178120160,Інвестиції. Фінанси
Насім Ніколас Талеб,"«Книга ""Шкура у грі""(нове вид.) Насім Талеб»",Українська мова,,,,Наш формат,2022.0,9786178115395,Інвестиції. Фінанси
Річард Талер,"«Книга ""Поведінкова економіка. Чому люди діють ірраціонально і як отримати з цього вигоду"" Річард Талер»",Українська мова,,,,Наш формат,2021.0,9786177973934,Інвестиції. Фінанси
"Саттон Р.,Рао Х.",«Криза зростання. Як не погоджуватися на маленькі результати в бізнесі»,Українська мова,,,,Наш формат,2020.0,9786177866199,Інвестиції. Фінанси
Ґербер М.,«Працювати на себе. Як не прогоріти в малому бізнесі»,Українська мова,,,,Наш формат,2019.0,9786177730575,Інвестиції. Фінанси
"Бенджамін Ґрем,Джейсон Цвейг",«Розумний інвестор. Стратегія вартісного інвестування»,Українська мова,,,,Наш формат,2019.0,9786177682287,Інвестиції. Фінанси
Джорж Семюель Клейсон,«Найбагатший чоловік у Вавилоні»,Українська мова,,,,Наш формат,2020.0,9786177388981,Інвестиції. Фінанси
Ніл Ферґюсон,«Еволюція грошей. Фінансова історія світу                                                            »,Українська мова,,,,Наш формат,2018.0,9786177388899,Інвестиції. Фінанси
Рікардз.Дж,«Валютні війни. Витоки наступної світової кризи»,Українська мова,,,,Наш формат,2018.0,9786177279883,Інвестиції. Фінанси
Бред Стоун,«Amazon без меж. Як Джефф Безос розбудував глобальну імперію»,Українська мова,,,,Наш формат,2024.0,9786178277635,Історії успіху та біографії відомих людей
"Катерина Ковальчук,Петро Синєгуб",«PRO партнерство. Як налагодити відносини в спільному бізнесі»,Українська мова,,,,Наш формат,2023.0,9786178277345,Історії успіху та біографії відомих людей
Алан Рікман,"«Шалено, глибоко. Щоденники Алана Рікмана»",Українська мова,,,,Наш формат,2023.0,9786178277215,Історії успіху та біографії відомих людей
Бред Стоун,«Продається все. Джефф Безос та ера Amazon»,Українська мова,,,,Наш формат,2023.0,9786178120511,Історії успіху та біографії відомих людей
Коллинз Дж.,Від хорошого до величного,Українська мова,,,,Наш формат,2019.0,9786178120160,Історії успіху та біографії відомих людей
Ієн Ґіттінс,«Depeche Mode: Faith & Devotion»,Українська мова,,,,Наш формат,2023.0,9786178115661,Історії успіху та біографії відомих людей
Найт Ф.,"«Книга ""Взуття-буття. Історія Nike, розказана її засновником""(нове вид.) Філ Найт»",Українська мова,,,,Наш формат,2022.0,9786178115616,Історії успіху та біографії відомих людей
Насім Ніколас Талеб,«Обдурені випадковістю. Незрима роль шансу в житті та бізнесі»,Українська мова,,,,Наш формат,2020.0,9786178115418,Історії успіху та біографії відомих людей
Бергер,"«Книга ""Зліт: Ілон Маск і перші відчайдушні роки SpaceX"" Ерік Берґер»",Українська мова,,,,Наш формат,2022.0,9786178115272,Історії успіху та біографії відомих людей
Чалмерс Джонсон,«Японське економічне диво. Як професійна влада та бізнес збудували провідну економіку світу»,Українська мова,,,,Наш формат,2022.0,9786178115210,Історії успіху та біографії відомих людей
Фостер Д.,"«Книга ""Шлях майстра. Історія сімейної британської фірми, що стала світовим брендом"" Джо Фостер»",Українська мова,,,,Наш формат,2022.0,9786178115197,Історії успіху та біографії відомих людей
Маккеон Г,«Без зусиль. Досягайте важливого легше»,Українська мова,,,,Наш формат,2021.0,9786177973897,Історії успіху та біографії відомих людей
Ульбінайте.Д,«Велика президентка маленької країни. Історія Далі Грибаускайте»,Українська мова,,,,Наш формат,2021.0,9786177866748,Історії успіху та біографії відомих людей
Слоун А.,«Моя історія в General Motors»,Українська мова,,,,Наш формат,2020.0,9786177866373,Історії успіху та біографії відомих людей
Джеррард С.,«Моя історія. Стівен Джеррард»,Українська мова,,,,Наш формат,2019.0,9786177866052,Історії успіху та біографії відомих людей
Фукуяма Ф.,«Ідентичність. Потреба в гідності й політика скривдженості»,Українська мова,,,,Наш формат,2020.0,9786177863822,Історії успіху та біографії відомих людей
Лунде Н.,«Історія LEGO. Як цеглинки завоювали світ»,Українська мова,,,,Наш формат,2021.0,9786177863556,Історії успіху та біографії відомих людей
,«Історія Walmart. Зроблено в Америц»,Українська мова,,,,Наш формат,2020.0,9786177730971,Історії успіху та біографії відомих людей
,«Усе замахало. Але надія є»,Українська мова,,,,Наш формат,2020.0,9786177730919,Історії успіху та біографії відомих людей
"Максим Нефьодов,Федір Крикун",ProZorro. Зробити неможливе в українській владі,Українська мова,,,,Наш формат,2019.0,9786177730735,Історії успіху та біографії відомих людей
Бреннан-Джобс Л.,«Малеча»,Українська мова,,,,Наш формат,2020.0,9786177682935,Історії успіху та біографії відомих людей
Томчук Д.,«Тут клює. Відверті історії українського бізнесмена»,Українська мова,,,,Наш формат,2019.0,9786177682706,Історії успіху та біографії відомих людей
Андре Агасси,Відкритий. Автобіографія,Українська мова,,,,Наш формат,2019.0,9786177682546,Історії успіху та біографії відомих людей
Вітт С.,"«Як музика стала вільною. Цифрова революція та перемога піратства"" Стівен Вітт (нов. обк)»",Українська мова,,,,Наш формат,2018.0,9786177682416,Історії успіху та біографії відомих людей
Восс К.,"«Ніколи не йдіть на компроміс. Техніка ефективних переговорів"" Кріс Восс, Тол Рез»",Українська мова,,,,Наш формат,2019.0,9786177682225,Історії успіху та біографії відомих людей
"Кампрад І.,Торекуль Б.","«IKEA. Історія про бренд, що закохав у себе світ»",Українська мова,,,,Наш формат,2018.0,9786177552382,Історії успіху та біографії відомих людей
Бред Стоун,"Вискочки. Uber, Airbnb та битва за Кремнієву долину",Українська мова,,,,Наш формат,2019.0,9786177552269,Історії успіху та біографії відомих людей
Найт Ф.,"«Взуття-буття. Історія Nike, розказана її засновником»",Українська мова,,,,Наш формат,2017.0,9786177513208,Історії успіху та біографії відомих людей
Шульц Г.,«Історія Starbucks. Усе почалося з чашки кави»,Українська мова,,,,Наш формат,2017.0,9786177388738,Історії успіху та біографії відомих людей
Джорджина Говелл,«Королева пустелі»,Українська мова,,,,Наш формат,2019.0,9786177279432,Історії успіху та біографії відомих людей
"Міхаель Бар-Зохар,Ніссім Мішаль",Амазонки Моссаду. Жінки в ізраїльській розвідці,Українська мова,,,,Наш формат,2024.0,9786178277529,"Історія, право"
Шон Макфейт,Нові правила війни. Перемога в епоху тривалого хаосу,Українська мова,,,,Наш формат,2023.0,9786178120986,"Історія, право"
Деніел Белл,Китайська модель. Політична меритократія та межі демократії,Українська мова,,,,Наш формат,2023.0,9786178120771,"Історія, право"
Володимир В'ятрович,УПА. Історія нескорених,Українська мова,,,,Наш формат,2023.0,9786178120429,"Історія, право"
Микола Міхновський,Самостійна Україна.,Українська мова,,,,Наш формат,,9786178120399,"Історія, право"
Герберт Макмастер,Поля битв. Боротьба за захист вільного світу,Українська мова,,,,Наш формат,2023.0,9786178120146,"Історія, право"
Ха-Юн Чанґ,Погані самаряни. Міф про вільну торгівлю та невідома історія капіталізму,Українська мова,,,,Наш формат,2023.0,9786178120085,"Історія, право"
Сергій Плохій,Атоми і попіл: глобальна історія ядерних катастроф,Українська мова,,,,Наш формат,2024.0,9786178115647,"Історія, право"
"Міхаель Бар-Зохар,Ніссім Мішаль",Моссад. Найвидатніші операції ізраїльської розвідки,Українська мова,,,,Наш формат,2022.0,9786177973873,"Історія, право"
Еліот Гіґґінс,Ми — Bellingcat. Онлайн-розслідування міжнародних злочинів та інформаційна війна з Росією,Українська мова,,,,Наш формат,2022.0,9786177973811,"Історія, право"
Володимир В'ятрович,Нотатки з кухні «переписування історії,Українська мова,,,,Наш формат,2019.0,9786177973675,"Історія, право"
Ю. Фельштинский,От Красного террора к мафиозному государству,російська,,,,Наш формат,2019.0,9786177973538,"Історія, право"
Ю. Фельштинский,Від Червоного терору до мафіозної держави.Спецслужби Росії в боротьбі за світове панування (1917-2036),Українська мова,,,,Наш формат,2019.0,9786177973514,"Історія, право"
Деніел Ґордіс,Ізраїль. Іісторія відродження нації,Українська мова,,,,Наш формат,2021.0,9786177973477,"Історія, право"
Громенко С.,Скоропадський і Крим. Від протистояння до приєднання,Українська мова,,,,Наш формат,2021.0,9786177973088,"Історія, право"
Д. Герст,Найкоротша історія Європи,Українська мова,,,,Наш формат,2019.0,9786177866984,"Історія, право"
Майкл Бут,Що не так зі скандинавами? Правда і міфи про найщасливіших людей,Українська мова,,,,Наш формат,2021.0,9786177866946,"Історія, право"
Б. Шапіро,"Смисл історії. Як розум і мораль зумовили велич Заходу""",Українська мова,,,,Наш формат,2022.0,9786177866861,"Історія, право"
Б. Шапіро,Як зруйнувати Америку за три прості кроки,Українська мова,,,,Наш формат,2019.0,9786177866847,"Історія, право"
Ніл Макґреґор,Історія світу в 100 предметах,Українська мова,,,,Наш формат,2021.0,9786177866762,"Історія, право"
Джадт Т.,Після війни. Історія Європи від 1945 року,Українська мова,,,,Наш формат,2020.0,9786177866151,"Історія, право"
Дартнелл Л.,Як Земля сформувала історію людства,Українська мова,,,,Наш формат,2020.0,9786177863860,"Історія, право"
Махбубан К.,Чи виживе Сингапур? Як місто-держава готується до нових викликів,Українська мова,,,,Наш формат,2021.0,9786177863471,"Історія, право"
Кристиан Д.,Велика історія всього,Українська мова,,,,Наш формат,2020.0,9786177730599,"Історія, право"
Паламарчук,Військово-морська міць та її межі,Українська мова,,,,Наш формат,2020.0,9786177682683,"Історія, право"
Ніл Ферґюсон,Цивілізація. Як захід став успішним,Українська мова,,,,Наш формат,2019.0,9786177279784,"Історія, право"
Стельмахова О.,«Піаритись не можна зупинитись»,Українська мова,,,,Наш формат,2020.0,9789669812346,"Кар'єра, особиста ефективність"
Петро Синєгуб,«PRO якості бізнес-асистента»,Українська мова,,,,Наш формат,2024.0,9786178277543,"Кар'єра, особиста ефективність"
Майкл Воткінс,"«Перші 90 днів. Перевірені стратегії, як підкорити нову посаду»",Українська мова,,,,Наш формат,2023.0,9786178277277,"Кар'єра, особиста ефективність"
Гел Елрод,«Чудо-формула. Два складники неминучого успіху»,Українська мова,,,,Наш формат,2022.0,9786177973798,"Кар'єра, особиста ефективність"
,«Інструкція ефективного продажника. Мистецтво завершення угод»,Українська мова,,,,Наш формат,2020.0,9786177866076,"Кар'єра, особиста ефективність"
Томчук Д.,"«Комплект ""Для сина маминої подруги"" у футлярі»",Українська мова,,,,Наш формат,2020.0,9786177866007,"Кар'єра, особиста ефективність"
Эрин Мейер,"«Культурна карта. Бар’єри міжкультурного спілкування в бізнесі"" Ерін Меєр»",Українська мова,,,,Наш формат,2021.0,9786177863297,"Кар'єра, особиста ефективність"
"Фосслін Л.,Даффі М.В.",«Емоції на роботі. Як вони сприяють нашій успішності»,Українська мова,,,,Наш формат,2020.0,9786177863150,"Кар'єра, особиста ефективність"
,«Мисли ставками. Як ухвалювати розумні рішення з багатьма невідомими»,Українська,,,,Наш формат,2020.0,9786177730933,"Кар'єра, особиста ефективність"
Гейден Д.,«Міф про мотивацію»,Українська мова,,,,Наш формат,2019.0,9786177730711,"Кар'єра, особиста ефективність"
,"«Спершу скажи ""НІ"". Інструменти професійного переговорника»",Українська мова,,,,Наш формат,2020.0,9786177730674,"Кар'єра, особиста ефективність"
Портер М.,«Конкурентна перевага. Як досягати стабільно високих результатів»,Українська мова,,,,Наш формат,2020.0,9786177730650,"Кар'єра, особиста ефективність"
Мартін Р.,«Техніка ухвалення рішень. Як лідери роблять вибір»,Українська мова,,,,Наш формат,2019.0,9786177730452,"Кар'єра, особиста ефективність"
Меєр Д.,«Прошу до столу. Як працює ресторанний бізнес»,Українська мова,,,,Наш формат,2020.0,9786177730254,"Кар'єра, особиста ефективність"
Гильбо К.,"«Пасивний заробіток. Як перетворити ідею на гроші за 27 днів"" Кріс Ґільбо»",Українська мова,,,,Наш формат,2019.0,9786177682423,"Кар'єра, особиста ефективність"
Воткінсон М.,«Час пішов… Підкори посаду за 90 днів»,Українська мова,,,,Наш формат,2017.0,9786177513901,"Кар'єра, особиста ефективність"
Саттон Р.,«Мудакам тут не місце. Як вижити в офісних джунглях»,Українська мова,,,,Наш формат,2016.0,9786177279838,"Кар'єра, особиста ефективність"
Андерсон К.,«Успішні виступи на TED. Рецепти найкращих спікерів»,Українська мова,,,,Наш формат,2019.0,9786177279807,"Кар'єра, особиста ефективність"
Форд М.,«Пришестя роботiв.Технiка i загроза майбутного безробiття»,Українська мова,,,,Наш формат,2016.0,9786177279739,"Кар'єра, особиста ефективність"
Мартінес Антоніо Ґарсіа,"Хаос у Кремнієвій долині. Стартапи, що зламали систему",Українська мова,,,,Наш формат,2019.0,9786177552511,Комп'ютерні технології
Стейнер К.,Тотальна автоматизація. Як комп'ютерні алгоритми змінюють світ,Українська мова,,,,Наш формат,2018.0,9786177552450,Комп'ютерні технології
"Роб Десол,Иэн Таттерсаль",Історія пива,Українська мова,,,,Наш формат,2020.0,9786177866250,Кулінарія
Боскер Б.,Схиблені на вині. Мандрівка у вишуканий світ сомельє,Українська мова,,,,Наш формат,2018.0,9786177552818,Кулінарія
Винницька Я.,Книжка Скриня. Речі сили (2-ге вид.),Українська мова,,,,Наш формат,2020.0,9789669790002,Культура. Мистецтво. Фотографія
Вітт С.,Книжка Як музика стала вільною. Цифрова революція та перемога піратства,Українська мова,,,,Наш формат,2017.0,9786177279746,Культура. Мистецтво. Фотографія
Дейв Кентербері,Бушкрафт. Найважливіші навички для виживання в дикій природі,Українська мова,,,,Наш формат,2023.0,9786178277130,"Мандри, туризм"
Ерцог М.,Аннапурна. Легендарна історія про перше сходження на восьмитисячник,Українська мова,,,,Наш формат,2021.0,9786177866663,"Мандри, туризм"
Брайсон Б.,Прогулянка лісами. Двоє лінюхів проти дикої природи,Українська мова,,,,Наш формат,2017.0,9786177279791,"Мандри, туризм"
Раджа Раджаманнар,«Квантовий маркетинг. Новий спосіб мислення»,Українська мова,,,,Наш формат,2023.0,9786178277253,"Маркетинг, реклама, PR"
Сазерленд Р.,«Алхімія. Як народжуються шалені ідеї»,Українська мова,,,,Наш формат,2019.0,9786177730872,"Маркетинг, реклама, PR"
Филановский А.,«Гра в бренди»,Українська мова,,,,Наш формат,2020.0,9786177730414,"Маркетинг, реклама, PR"
Шарп Б.,«Як зростають бренди. Чого не знають маркетологи»,Українська мова,,,,Наш формат,2020.0,9786177730339,"Маркетинг, реклама, PR"
Йонг Э.,«Суперспоживачі. Швидкий шлях до зростання бренду»,Українська мова,,,,Наш формат,2020.0,9786177730216,"Маркетинг, реклама, PR"
Свитвуд А.,«Маркетингова аналітика. Як підкріпити інтуїцію даними»,Українська мова,,,,Наш формат,2020.0,9786177730131,"Маркетинг, реклама, PR"
Паундстоун У.,"«9,99. Міф про чесну ціну»",Українська мова,,,,Наш формат,2019.0,9786177682164,"Маркетинг, реклама, PR"
Сет Ґодін,«Пурпурова Корова! Як створити незабутній продукт»,Українська мова,,,,Наш формат,2018.0,9786177552573,"Маркетинг, реклама, PR"
Бергер,"«Невидимий вплив. Приховані сили, які формують поведінку»",Українська мова,,,,Наш формат,2018.0,9786177552221,"Маркетинг, реклама, PR"
,«Маркетинг майбутнього. Як ґроуз-хакери змінюють правила гри»,Українська мова,,,,Наш формат,2018.0,9786177552061,"Маркетинг, реклама, PR"
Костянтин Коптелов,«Порядок у хаосі. Метод Objective and Key Results (OKR)»,Українська мова,,,,Наш формат,2024.0,9786178277437,Менеджмент
Тулґен Б.,"«Бути босом — легко. Покрокова інструкція, як керувати ефективно»",Українська мова,,,,Наш формат,2023.0,9786178120375,Менеджмент
Пепе Нуммі,«Проривні рішення. Методи фасилітації для ефективної групової роботи»,Українська мова,,,,Наш формат,2023.0,9786178115852,Менеджмент
,«Культурний код. Секрети успішної взаємодії в команді»,Українська мова,,,,Наш формат,2023.0,9786178115777,Менеджмент
Насім Ніколас Талеб,«Антикрихкість. Про (не)вразливе у реальному житті»,Українська мова,,,,Наш формат,2018.0,9786177973002,Менеджмент
Кіаран Волш,«Ключові показники менеджменту. 100+ фінансових коефіцієнтів для ефективного управління компанією»,Українська мова,,,,Наш формат,2023.0,9786177866960,Менеджмент
Карен Фелан,"««Вибачте, я зруйнувала вашу компанію». Коли бізнес-консультанти — проблема, а не рішення""»",Українська мова,,,,Наш формат,2021.0,9786177866922,Менеджмент
Бен Горовіц,"«Ви те, що ви робите. Як створити корпоративну культуру"" Бен Горовіц»",Українська мова,,,,Наш формат,2020.0,9786177863846,Менеджмент
Д. Марке,Розверніть корабель. Уроки менеджменту від капітана підводного човна,Українська мова,,,,Наш формат,2019.0,9786177863532,Менеджмент
Маккеон Г,«Коротко і по суті. Мистецтво визначати пріоритети (pocketbook)»,Українська мова,,,,Наш формат,2020.0,9786177863051,Менеджмент
,"«Командна робота. Як впровадити зміни в компанії, щоб вас підтримали»",Українська мова,,,,Наш формат,2020.0,9786177730957,Менеджмент
Рок Д.,«Твій мозок у роботі. Як припинити відволікатися і працювати продуктивніше»,Українська мова,,,,Наш формат,2020.0,9786177730513,Менеджмент
,«Стилі хорошого і поганого менеджменту»,Українська мова,,,,Наш формат,2020.0,9786177730438,Менеджмент
Насім Ніколас Талеб,«Шкура у грі»,Українська мова,,,,Наш формат,2019.0,9786177730377,Менеджмент
Ліендер К.,"«Тім Кук. СЕО, що вивів Apple на новий рівень»",Українська мова,,,,Наш формат,2020.0,9786177730315,Менеджмент
Портер М.,«Конкурентна стратегія. Техніки аналізу галузей і конкурентів»,Українська мова,,,,Наш формат,2020.0,9786177730193,Менеджмент
Бейл К.,"«Рік продуктивності. Експерименти з часом, увагою та енергією»",Українська мова,,,,Наш формат,2019.0,9786177682607,Менеджмент
